word,word_clean,word_stem,lemma,wclass,word_synonym ,synonym
dart,dart,dart,dart,noun,"list(syn = c(""dart"", ""flit""))",dart
darting,darting,dart,dart,verb,"list(syn = c(""dart"", ""dash"", ""flash"", ""fleet"", ""flit"", ""flutter"", ""scoot"", ""scud"", ""shoot""))",dash
darts,darts,dart,darts,noun,"list(syn = ""darts"")",darts
darwin's,darwin,darwin,NA,NA,list(syn = NA),NA
dash,dash,dash,dash,noun,"list(syn = c(""bolt"", ""dah"", ""dash"", ""elan"", ""flair"", ""hyphen"", ""panache"", ""sprint"", ""style""))",dash
dashboard,dashboard,dashboard,dashboard,noun,"list(syn = c(""dashboard"", ""splashboard"", ""splasher""))",dashboard
daughter's,daughter,daughter,daughter,noun,"list(syn = c(""daughter"", ""girl""))",daughter
dawn,dawn,dawn,dawn,noun,"list(syn = c(""aurora"", ""break of day"", ""break of the day"", ""cockcrow"", ""dawn"", ""dawning"", ""daybreak"", ""dayspring"", ""first light"", ""morning"", ""sunrise"", ""sunup""))",dawn
day,day,day,day,noun,"list(syn = c(""24-hour interval"", ""Clarence Day"", ""Clarence Shepard Day Jr."", ""day"", ""Day"", ""daylight"", ""daytime"", ""mean solar day"", ""sidereal day"", ""solar day"", ""twenty-four hour period"", ""twenty-four hours""))",daylight
daybreak,daybreak,daybreak,daybreak,noun,"list(syn = c(""aurora"", ""break of day"", ""break of the day"", ""cockcrow"", ""dawn"", ""dawning"", ""daybreak"", ""dayspring"", ""first light"", ""morning"", ""sunrise"", ""sunup""))",dawn
daydream,daydream,daydream,daydream,verb,"list(syn = c(""daydream"", ""dream"", ""moon"", ""stargaze"", ""woolgather""))",moon
daylight,daylight,daylight,daylight,noun,"list(syn = c(""day"", ""daylight"", ""daytime""))",daylight
daylilies,daylilies,daylili,NA,NA,list(syn = NA),NA
days,days,day,day,noun,"list(syn = c(""24-hour interval"", ""Clarence Day"", ""Clarence Shepard Day Jr."", ""day"", ""Day"", ""daylight"", ""daytime"", ""mean solar day"", ""sidereal day"", ""solar day"", ""twenty-four hour period"", ""twenty-four hours""))",daylight
daytime,daytime,daytim,daytime,adjective,"list(syn = ""daytime"")",daytime
dead,dead,dead,dead,adjective,"list(syn = c(""all in(p)"", ""beat(p)"", ""bushed(p)"", ""dead"", ""dead(a)"", ""dead(p)"", ""deadened"", ""defunct"", ""drained"", ""idle"", ""inanimate"", ""lifeless"", ""non-living"", ""nonliving"", ""numb(p)"", ""stagnant"", ""utter(a)""))",dead
deadline,deadline,deadlin,deadline,noun,"list(syn = ""deadline"")",deadline
deadness,deadness,dead,deadness,noun,"list(syn = c(""deadness"", ""unresponsiveness""))",deadness
deadwater,deadwater,deadwat,NA,NA,list(syn = NA),NA
deaf,deaf,deaf,deaf,adjective,"list(syn = c(""deaf"", ""deaf(p)"", ""indifferent(p)""))",deaf
deafness,deafness,deaf,deafness,noun,"list(syn = c(""deafness"", ""hearing loss""))",deafness
dear,dear,dear,dear,adjective,"list(syn = c(""beloved"", ""costly"", ""darling"", ""dear"", ""dear(p)"", ""devout"", ""earnest"", ""good"", ""heartfelt"", ""high-priced"", ""near"", ""pricey"", ""pricy""))",costly
death,death,death,death,noun,"list(syn = c(""death"", ""Death"", ""decease"", ""demise"", ""destruction"", ""dying"", ""end"", ""expiry"", ""last""))",destruction
debris,debris,debri,debris,noun,"list(syn = c(""debris"", ""detritus"", ""dust"", ""junk"", ""rubble""))",dust
decay,decay,decay,decay,noun,"list(syn = c(""decay"", ""decline"", ""decomposition"", ""disintegration"", ""radioactive decay""))",decay
december,december,decemb,December,noun,"list(syn = c(""Dec"", ""December""))",December
decide,decide,decid,decide,verb,"list(syn = c(""adjudicate"", ""decide"", ""determine"", ""make up one's mind"", ""resolve"", ""settle""))",resolve
deciding,deciding,decid,decide,verb,"list(syn = c(""adjudicate"", ""decide"", ""determine"", ""make up one's mind"", ""resolve"", ""settle""))",resolve
deck,deck,deck,deck,noun,"list(syn = c(""deck"", ""deck of cards"", ""pack of cards""))",deck
deep,deep,deep,deep,adverb,"list(syn = c(""deep"", ""deeply"", ""late""))",deeply
deepens,deepens,deepen,deepen,verb,"list(syn = c(""change"", ""compound"", ""deepen"", ""heighten"", ""intensify""))",intensify
deeper,deeper,deeper,deep,adjective,"list(syn = c(""abstruse"", ""bass"", ""cryptic"", ""cryptical"", ""deep"", ""inscrutable"", ""mysterious"", ""mystifying"", ""recondite"", ""rich"", ""thick""))",thick
deepest,deepest,deepest,deep,adjective,"list(syn = c(""abstruse"", ""bass"", ""cryptic"", ""cryptical"", ""deep"", ""inscrutable"", ""mysterious"", ""mystifying"", ""recondite"", ""rich"", ""thick""))",thick
deer,deer,deer,deer,noun,"list(syn = c(""cervid"", ""deer""))",deer
dehydrated,dehydrated,dehydr,dehydrate,verb,"list(syn = c(""dehydrate"", ""desiccate"", ""dry up"", ""exsiccate""))",dehydrate
déjà,déjà,déjà,NA,NA,list(syn = NA),NA
delayed,delayed,delay,delayed,adjective,"list(syn = ""delayed"")",delayed
delft,delft,delft,delft,noun,"list(syn = ""delft"")",delft
delicate,delicate,delic,delicate,adjective,"list(syn = c(""delicate"", ""finespun"", ""fragile"", ""frail"", ""soft"", ""ticklish"", ""touchy""))",fragile
delight,delight,delight,delight,noun,"list(syn = c(""delectation"", ""delight"", ""joy"", ""pleasure""))",delight
delirious,delirious,deliri,delirious,adjective,"list(syn = c(""delirious"", ""excited"", ""frantic"", ""hallucinating"", ""mad"", ""unrestrained""))",excited
delivery,delivery,deliveri,delivery,noun,"list(syn = c(""bringing"", ""deliverance"", ""delivery"", ""legal transfer"", ""livery"", ""manner of speaking"", ""obstetrical delivery"", ""pitch"", ""rescue"", ""saving"", ""speech""))",rescue
delta,delta,delta,delta,noun,"list(syn = ""delta"")",delta
dense,dense,dens,dense,adjective,"list(syn = c(""compact"", ""dense"", ""dim"", ""dull"", ""dumb"", ""heavy"", ""impenetrable"", ""obtuse"", ""slow"", ""thick""))",thick
dentist’s,dentist,dentist,dentist,noun,"list(syn = c(""dental practitioner"", ""dentist"", ""tooth doctor""))",dent
deodars,deodars,deodar,deodar,noun,"list(syn = c(""Cedrus deodara"", ""deodar"", ""deodar cedar"", ""Himalayan cedar""))",deodar
departing,departing,depart,depart,verb,"list(syn = c(""depart"", ""deviate"", ""digress"", ""diverge"", ""go"", ""go away"", ""leave"", ""part"", ""pull up stakes"", ""quit"", ""set forth"", ""set off"", ""set out"", ""sidetrack"", ""start"", ""start out"", ""straggle"", ""take leave"", ""take off"", ""vary""))",part
departures,departures,departur,departure,noun,"list(syn = c(""departure"", ""deviation"", ""difference"", ""divergence"", ""exit"", ""expiration"", ""going"", ""going away"", ""leaving"", ""loss"", ""passing"", ""release""))",deviation
depression,depression,depress,depression,noun,"list(syn = c(""clinical depression"", ""depression"", ""Depression"", ""depressive disorder"", ""economic crisis"", ""Great Depression"", ""impression"", ""imprint"", ""low"", ""low pressure"", ""natural depression"", ""slump""))",slump
depth,depth,depth,depth,noun,"list(syn = c(""astuteness"", ""deepness"", ""depth"", ""profoundness"", ""profundity""))",depth
dervish,dervish,dervish,dervish,noun,"list(syn = ""dervish"")",dervish
descend,descend,descend,descend,verb,"list(syn = c(""come"", ""come down"", ""condescend"", ""deign"", ""derive"", ""descend"", ""fall"", ""go down"", ""settle""))",descend
descends,descends,descend,descend,verb,"list(syn = c(""come"", ""come down"", ""condescend"", ""deign"", ""derive"", ""descend"", ""fall"", ""go down"", ""settle""))",descend
descent,descent,descent,descent,noun,"list(syn = c(""ancestry"", ""blood"", ""blood line"", ""bloodline"", ""declension"", ""declination"", ""decline"", ""declivity"", ""descent"", ""downslope"", ""extraction"", ""fall"", ""filiation"", ""line"", ""line of descent"", ""lineage"", ""origin"", ""parentage"", ""pedigree"", ""stemma"", ""stock""))",descent
desert,desert,desert,desert,noun,"list(syn = ""desert"")",desert
designer,designer,design,designer,noun,"list(syn = c(""architect"", ""clothes designer"", ""couturier"", ""decorator"", ""designer"", ""fashion designer"", ""house decorator"", ""interior decorator"", ""interior designer"", ""intriguer"", ""room decorator""))",architect
desk,desk,desk,desk,noun,"list(syn = ""desk"")",desk
despair,despair,despair,despair,noun,"list(syn = c(""despair"", ""desperation""))",despair
dessert,dessert,dessert,dessert,noun,"list(syn = c(""afters"", ""dessert"", ""sweet""))",sweet
dew,dew,dew,dew,noun,"list(syn = ""dew"")",dew
dewdrops,dewdrops,dewdrop,dewdrop,noun,"list(syn = ""dewdrop"")",dewdrop
dial,dial,dial,dial,verb,"list(syn = ""dial"")",dial
dials,dials,dial,dial,noun,"list(syn = c(""dial"", ""telephone dial""))",dial
diamonds,diamonds,diamond,diamond,noun,"list(syn = c(""adamant"", ""ball field"", ""baseball diamond"", ""baseball field"", ""diamond"", ""infield""))",diamond
diary,diary,diari,diary,noun,"list(syn = c(""diary"", ""journal""))",diary
dick,dick,dick,dick,noun,"list(syn = c(""cock"", ""dick"", ""gumshoe"", ""hawkshaw"", ""pecker"", ""peter"", ""prick"", ""putz"", ""shaft"", ""tool""))",shaft
diddley,diddley,diddley,NA,NA,list(syn = NA),NA
dies,dies,die,die,verb,"list(syn = c(""become flat"", ""break"", ""break down"", ""buy the farm"", ""cash in one's chips"", ""choke"", ""conk"", ""conk out"", ""croak"", ""decease"", ""die"", ""die out"", ""drop dead"", ""exit"", ""expire"", ""fail"", ""give-up the ghost"", ""give out"", ""give way"", ""go"", ""go bad"", ""kick the bucket"", ""pall"", ""pass"", ""pass away"", ""perish"", ""pop off"", ""snuff it""))",choke
difference,difference,differ,difference,noun,"list(syn = c(""conflict"", ""departure"", ""deviation"", ""difference"", ""difference of opinion"", ""dispute"", ""divergence"", ""remainder""))",deviation
digger's,digger,digger,digger,noun,"list(syn = c(""digger"", ""excavator"", ""power shovel"", ""shovel""))",digger
digging,digging,dig,digging,noun,"list(syn = c(""dig"", ""digging"", ""excavation""))",excavation
digs,digs,dig,dig,verb,"list(syn = c(""apprehend"", ""compass"", ""comprehend"", ""cut into"", ""delve"", ""dig"", ""dig out"", ""drudge"", ""excavate"", ""fag"", ""get the picture"", ""grasp"", ""grind"", ""grok"", ""hollow"", ""jab"", ""labor"", ""labour"", ""moil"", ""poke"", ""prod"", ""savvy"", ""stab"", ""toil"", ""travail"", ""turn over""))",grasp
dim,dim,dim,dim,adjective,"list(syn = c(""black"", ""bleak"", ""dense"", ""dim"", ""dimmed"", ""dull"", ""dumb"", ""faint"", ""obtuse"", ""shadowy"", ""slow"", ""subdued"", ""vague"", ""wispy""))",bleak
dimensions,dimensions,dimens,dimension,noun,"list(syn = c(""attribute"", ""dimension"", ""property"", ""proportion""))",attribute
diminished,diminished,diminish,diminish,verb,"list(syn = c(""belittle"", ""decrease"", ""diminish"", ""fall"", ""lessen""))",decrease
dimpled,dimpled,dimpl,dimple,verb,"list(syn = ""dimple"")",dimple
dining,dining,dine,dine,verb,"list(syn = ""dine"")",dine
dinner’s,dinner,dinner,dinner,noun,"list(syn = c(""dinner"", ""dinner party""))",dinner
dip,dip,dip,dip,noun,"list(syn = c(""angle of dip"", ""cutpurse"", ""dip"", ""drop"", ""fall"", ""free fall"", ""inclination"", ""magnetic dip"", ""magnetic inclination"", ""pickpocket"", ""plunge""))",dip
dipped,dipped,dip,dip,verb,"list(syn = c(""dim"", ""dip"", ""douse"", ""duck"", ""dunk"", ""plunge"", ""sink"", ""souse""))",dip
dipper,dipper,dipper,dipper,noun,"list(syn = c(""Big Dipper"", ""Bucephela albeola"", ""bufflehead"", ""butterball"", ""Charles's Wain"", ""dipper"", ""Dipper"", ""Little Dipper"", ""Plough"", ""Wagon"", ""Wain"", ""water ouzel""))",dipper
dippers,dippers,dipper,dipper,noun,"list(syn = c(""Big Dipper"", ""Bucephela albeola"", ""bufflehead"", ""butterball"", ""Charles's Wain"", ""dipper"", ""Dipper"", ""Little Dipper"", ""Plough"", ""Wagon"", ""Wain"", ""water ouzel""))",dipper
dipping,dipping,dip,dip,verb,"list(syn = c(""dim"", ""dip"", ""douse"", ""duck"", ""dunk"", ""plunge"", ""sink"", ""souse""))",dip
dips,dips,dip,dip,noun,"list(syn = c(""angle of dip"", ""cutpurse"", ""dip"", ""drop"", ""fall"", ""free fall"", ""inclination"", ""magnetic dip"", ""magnetic inclination"", ""pickpocket"", ""plunge""))",dip
direction,direction,direct,direction,noun,"list(syn = c(""centering"", ""charge"", ""commission"", ""counsel"", ""counseling"", ""counselling"", ""direction"", ""focal point"", ""focus"", ""focusing"", ""focussing"", ""guidance"", ""instruction"", ""management"", ""steering"", ""way""))",counsel
directions,directions,direct,directions,noun,"list(syn = ""directions"")",directions
dirt,dirt,dirt,dirt,noun,"list(syn = c(""crap"", ""dirt"", ""filth"", ""grease"", ""grime"", ""grunge"", ""malicious gossip"", ""poop"", ""scandal"", ""shit"", ""shite"", ""soil"", ""stain"", ""turd""))",dirt
dirty,dirty,dirti,dirty,adjective,"list(syn = c(""cheating(a)"", ""contaminated"", ""contaminating"", ""dingy"", ""dirty"", ""filthy"", ""foul"", ""ill-gotten"", ""lousy"", ""marked-up"", ""muddied"", ""muddy"", ""pestiferous"", ""soiled"", ""sordid"", ""unclean"", ""unsporting"", ""unsportsmanlike""))",dirty
disappearing,disappearing,disappear,disappear,verb,"list(syn = c(""disappear"", ""go away"", ""melt"", ""vanish""))",melt
disappears,disappears,disappear,disappear,verb,"list(syn = c(""disappear"", ""go away"", ""melt"", ""vanish""))",melt
discarded,discarded,discard,discard,verb,"list(syn = c(""cast aside"", ""cast away"", ""cast out"", ""chuck out"", ""discard"", ""dispose"", ""fling"", ""put away"", ""throw away"", ""throw out"", ""toss"", ""toss away"", ""toss out""))",discard
discards,discards,discard,discard,noun,"list(syn = c(""discard"", ""throwing away""))",discard
discontinued,discontinued,discontinu,discontinued,adjective,"list(syn = ""discontinued"")",discontinued
discount,discount,discount,discount,noun,"list(syn = c(""bank discount"", ""deduction"", ""discount"", ""discount rate"", ""price reduction"", ""rebate""))",discount
discover,discover,discov,discover,verb,"list(syn = c(""attain"", ""break"", ""bring out"", ""chance on"", ""chance upon"", ""come across"", ""come upon"", ""describe"", ""detect"", ""disclose"", ""discover"", ""distinguish"", ""divulge"", ""expose"", ""fall upon"", ""find"", ""find out"", ""get a line"", ""get wind"", ""get word"", ""give away"", ""happen upon"", ""hear"", ""identify"", ""impart"", ""key"", ""key out"", ""learn"", ""let on"", ""let out"", ""light upon"", ""name"", ""notice"", ""observe"", ""pick up"", ""reveal"", ""see"", ""strike"", ""unwrap""))",attain
discussing,discussing,discuss,discuss,verb,"list(syn = c(""discourse"", ""discuss"", ""hash out"", ""talk about"", ""talk over""))",discourse
dishes,dishes,dish,dish,noun,"list(syn = c(""bag"", ""beauty"", ""cup of tea"", ""dish"", ""dish aerial"", ""dish antenna"", ""dishful"", ""knockout"", ""looker"", ""lulu"", ""mantrap"", ""peach"", ""ravisher"", ""saucer"", ""smasher"", ""stunner"", ""sweetheart""))",dish
display,display,display,display,verb,"list(syn = c(""display"", ""exhibit"", ""expose"", ""reveal"", ""show""))",exhibit
displays,displays,display,display,noun,"list(syn = c(""display"", ""exhibit"", ""presentation"", ""show"", ""showing"", ""video display""))",exhibit
dissipated,dissipated,dissip,dissipate,verb,"list(syn = c(""break up"", ""dispel"", ""disperse"", ""dissipate"", ""fool"", ""fool away"", ""fritter"", ""fritter away"", ""frivol away"", ""scatter"", ""shoot"", ""spread out""))",disperse
dissolves,dissolves,dissolv,dissolve,verb,"list(syn = c(""break up"", ""dethaw"", ""disband"", ""dismiss"", ""dissolve"", ""fade away"", ""fade out"", ""melt"", ""resolve"", ""thaw"", ""unfreeze"", ""unthaw""))",melt
distance,distance,distanc,distance,noun,"list(syn = c(""aloofness"", ""distance"", ""length"", ""space""))",distance
distant,distant,distant,distant,adjective,"list(syn = c(""aloof"", ""distant"", ""remote"", ""removed"", ""upstage""))",distant
distils,distils,distil,distil,verb,"list(syn = c(""condense"", ""distil"", ""distill"", ""extract""))",extract
